time,open,high,low,close,tick_volume,spread,real_volume,date
1652918400,1.34846,1.35893,1.34513,1.35756,163693.0,0,0.0,2022-05-19
1653004800,1.35703,1.35737,1.35065,1.35488,137431.0,0,0.0,2022-05-20
1653264000,1.35474,1.36732,1.35425,1.36475,112819.0,0,0.0,2022-05-23
1653350400,1.3644,1.38082,1.36383,1.37617,124550.0,0,0.0,2022-05-24
1653436800,1.37572,1.37705,1.36691,1.36867,133945.0,0,0.0,2022-05-25
1653523200,1.36889,1.37489,1.36776,1.36988,113615.0,0,0.0,2022-05-26
1653609600,1.36978,1.37272,1.36356,1.36501,104176.0,0,0.0,2022-05-27
1653868800,1.36491,1.3676,1.36269,1.36398,78566.0,0,0.0,2022-05-30
1653955200,1.36362,1.36468,1.35041,1.35741,151603.0,0,0.0,2022-05-31
1654041600,1.35705,1.35894,1.34435,1.34776,125523.0,0,0.0,2022-06-01
1654128000,1.3474,1.35399,1.34668,1.35077,101324.0,0,0.0,2022-06-02
1654214400,1.35043,1.35306,1.34668,1.34975,107089.0,0,0.0,2022-06-03
1654473600,1.34935,1.3506,1.34217,1.3455,95482.0,0,0.0,2022-06-06
1654560000,1.34515,1.34764,1.34075,1.34139,123775.0,0,0.0,2022-06-07
1654646400,1.34132,1.34685,1.33894,1.34596,124364.0,0,0.0,2022-06-08
1654732800,1.34568,1.35501,1.34288,1.3481,146103.0,0,0.0,2022-06-09
1654819200,1.34781,1.35167,1.34208,1.34473,157490.0,0,0.0,2022-06-10
1655078400,1.34284,1.34661,1.34019,1.34247,185288.0,0,0.0,2022-06-13
1655164800,1.34239,1.35286,1.34082,1.34867,197284.0,0,0.0,2022-06-14
1655251200,1.34832,1.36062,1.3433,1.346,213443.0,0,0.0,2022-06-15
1655337600,1.34564,1.36762,1.34192,1.36596,232298.0,0,0.0,2022-06-16
1655424000,1.36568,1.36991,1.36099,1.36723,206381.0,0,0.0,2022-06-17
1655683200,1.36302,1.37026,1.36237,1.3643,121229.0,0,0.0,2022-06-20
1655769600,1.36399,1.36811,1.35987,1.36074,144953.0,0,0.0,2022-06-21
1655856000,1.36063,1.37151,1.3583,1.36783,154617.0,0,0.0,2022-06-22
1655942400,1.36742,1.37098,1.35926,1.36717,193777.0,0,0.0,2022-06-23
1656028800,1.3672,1.36877,1.36007,1.36076,144286.0,0,0.0,2022-06-24
1656288000,1.35927,1.36674,1.35833,1.3623,157076.0,0,0.0,2022-06-27
1656374400,1.36227,1.36271,1.35142,1.35415,171232.0,0,0.0,2022-06-28
1656460800,1.35403,1.3564,1.34559,1.34647,159122.0,0,0.0,2022-06-29
1656547200,1.34618,1.35125,1.34049,1.3494,190552.0,0,0.0,2022-06-30
1656633600,1.34872,1.35269,1.34109,1.34331,183453.0,0,0.0,2022-07-01
1656892800,1.34019,1.34588,1.3397,1.34016,102681.0,0,0.0,2022-07-04
1656979200,1.33987,1.34229,1.32946,1.33766,194598.0,0,0.0,2022-07-05
1657065600,1.33738,1.33909,1.32472,1.32739,213646.0,0,0.0,2022-07-06
1657152000,1.32701,1.32968,1.3171,1.3171,166010.0,6,0.0,2022-07-07
1657238400,1.31756,1.32212,1.31172,1.31738,176554.0,6,0.0,2022-07-08
1657497600,1.31665,1.31854,1.30521,1.30587,165155.0,6,0.0,2022-07-11
1657584000,1.30566,1.31149,1.30365,1.30716,194317.0,6,0.0,2022-07-12
1657670400,1.30677,1.31158,1.29725,1.30467,201542.0,6,0.0,2022-07-13
1657756800,1.30435,1.31919,1.30059,1.31374,219489.0,6,0.0,2022-07-14
1657843200,1.31368,1.31637,1.31072,1.31384,171528.0,6,0.0,2022-07-15
1658102400,1.31209,1.3192,1.31027,1.31653,162560.0,5,0.0,2022-07-18
1658188800,1.31636,1.32912,1.31338,1.31623,182437.0,6,0.0,2022-07-19
1658275200,1.31589,1.3213,1.30944,1.31158,170268.0,0,0.0,2022-07-20
1658361600,1.31129,1.32484,1.3104,1.31629,208407.0,6,0.0,2022-07-21
1658448000,1.31608,1.31947,1.30511,1.31868,193004.0,6,0.0,2022-07-22
1658707200,1.31902,1.32173,1.31102,1.31249,168585.0,6,0.0,2022-07-25
1658793600,1.31242,1.31531,1.30284,1.30343,157526.0,6,0.0,2022-07-26
1658880000,1.30303,1.31042,1.30113,1.30763,161058.0,6,0.0,2022-07-27
1658966400,1.30972,1.31102,1.29666,1.30592,167024.0,2,0.0,2022-07-28
1659052800,1.30554,1.31407,1.30294,1.30864,167600.0,6,0.0,2022-07-29
1659312000,1.30619,1.31849,1.30619,1.31802,148062.0,6,0.0,2022-08-01
1659398400,1.31778,1.32183,1.3069,1.30944,190890.0,6,0.0,2022-08-02
1659484800,1.30929,1.31166,1.30248,1.30537,177901.0,1,0.0,2022-08-03
1659571200,1.30501,1.31821,1.30447,1.318,166573.0,6,0.0,2022-08-04
1659657600,1.31785,1.31973,1.31357,1.31655,162084.0,6,0.0,2022-08-05
1659916800,1.31461,1.31721,1.30983,1.31077,132164.0,6,0.0,2022-08-08
1660003200,1.31044,1.31886,1.30852,1.3162,120800.0,6,0.0,2022-08-09
1660089600,1.31598,1.32729,1.31394,1.31566,150959.0,6,0.0,2022-08-10
1660176000,1.3153,1.32137,1.31369,1.31714,161221.0,0,0.0,2022-08-11
1660262400,1.31691,1.31805,1.30972,1.30994,127509.0,6,0.0,2022-08-12
1660521600,1.30853,1.32096,1.30853,1.31111,125025.0,4,0.0,2022-08-15
1660608000,1.311,1.31208,1.30525,1.30634,127533.0,6,0.0,2022-08-16
1660694400,1.30607,1.31646,1.30506,1.31444,143611.0,6,0.0,2022-08-17
1660780800,1.3141,1.31648,1.30483,1.30621,128029.0,6,0.0,2022-08-18
1660867200,1.3061,1.30917,1.3026,1.30432,117102.0,6,0.0,2022-08-19
1661126400,1.30263,1.30485,1.29466,1.29834,122756.0,6,0.0,2022-08-22
1661212800,1.29796,1.29852,1.29043,1.29143,147206.0,6,0.0,2022-08-23
1661299200,1.29154,1.29745,1.28878,1.29243,133405.0,6,0.0,2022-08-24
1661385600,1.29209,1.29521,1.28751,1.28901,128006.0,6,0.0,2022-08-25
1661472000,1.28883,1.30424,1.2865,1.29956,145926.0,6,0.0,2022-08-26
1661731200,1.29827,1.30543,1.29546,1.30092,139234.0,6,0.0,2022-08-29
1661817600,1.30004,1.3139,1.29809,1.31083,150580.0,6,0.0,2022-08-30
1661904000,1.31083,1.32055,1.30741,1.32023,161471.0,6,0.0,2022-08-31
1661990400,1.31986,1.32442,1.30732,1.30815,157941.0,6,0.0,2022-09-01
1662076800,1.30815,1.31651,1.30675,1.30685,144394.0,3,0.0,2022-09-02
1662336000,1.30233,1.30727,1.29991,1.3051,96312.0,6,0.0,2022-09-05
1662422400,1.30466,1.30925,1.29768,1.30237,158795.0,6,0.0,2022-09-06
1662508800,1.30237,1.31406,1.30121,1.31274,155526.0,6,0.0,2022-09-07
1662595200,1.31267,1.31715,1.30487,1.30909,162347.0,6,0.0,2022-09-08
1662681600,1.30909,1.3146,1.30584,1.30803,137002.0,7,0.0,2022-09-09
1662940800,1.31674,1.32426,1.31036,1.31444,132532.0,6,0.0,2022-09-12
1663027200,1.31414,1.32024,1.30952,1.31325,137606.0,6,0.0,2022-09-13
1663113600,1.31279,1.31963,1.30956,1.3141,144882.0,6,0.0,2022-09-14
1663200000,1.31393,1.32348,1.3118,1.32258,112143.0,7,0.0,2022-09-15
1663286400,1.32262,1.33234,1.3214,1.32838,125062.0,6,0.0,2022-09-16
1663545600,1.3267,1.33169,1.32565,1.32835,108059.0,6,0.0,2022-09-19
1663632000,1.32768,1.33343,1.32432,1.33272,114887.0,6,0.0,2022-09-20
1663718400,1.33249,1.33334,1.31802,1.32407,150042.0,6,0.0,2022-09-21
1663804800,1.32456,1.33134,1.32243,1.32687,181528.0,6,0.0,2022-09-22
1663891200,1.32624,1.32703,1.31507,1.31702,152772.0,6,0.0,2022-09-23
1664150400,1.31511,1.32761,1.30003,1.31972,232864.0,6,0.0,2022-09-26
1664236800,1.32029,1.3222,1.31519,1.31638,184614.0,6,0.0,2022-09-27
1664323200,1.31672,1.32701,1.31236,1.32462,192718.0,0,0.0,2022-09-28
1664409600,1.32486,1.34399,1.32146,1.34291,234587.0,6,0.0,2022-09-29
1664496000,1.34227,1.35628,1.33686,1.35565,230417.0,6,0.0,2022-09-30
1664755200,1.34918,1.35501,1.33657,1.33854,206925.0,6,0.0,2022-10-03
1664841600,1.33821,1.35698,1.33677,1.34889,211715.0,6,0.0,2022-10-04
1664928000,1.35041,1.35066,1.34471,1.34504,129605.0,8,0.0,2022-10-05
1665014400,1.34462,1.3526,1.34325,1.34596,138565.0,8,0.0,2022-10-06
1665100800,1.34583,1.34733,1.33458,1.33802,126734.0,7,0.0,2022-10-07
1665360000,1.33554,1.33868,1.32931,1.33683,180773.0,6,0.0,2022-10-10
1665446400,1.33635,1.34462,1.3355,1.33932,215530.0,6,0.0,2022-10-11
1665532800,1.33894,1.34222,1.33296,1.3406,198879.0,6,0.0,2022-10-12
1665619200,1.33948,1.34957,1.33865,1.34488,225048.0,6,0.0,2022-10-13
1665705600,1.34308,1.35377,1.34101,1.34963,219431.0,6,0.0,2022-10-14
1665964800,1.34781,1.35098,1.34301,1.35007,183430.0,5,0.0,2022-10-17
1666051200,1.34903,1.35875,1.34688,1.35387,202195.0,4,0.0,2022-10-18
1666137600,1.35356,1.35519,1.3442,1.34492,190693.0,4,0.0,2022-10-19
